Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
1558,Male,Yes,0,Graduate,Yes,26467,0,125,240.0,1.0,Urban,N
1086,Female,Yes,2,Graduate,Yes,23869,9359,108,360.0,0.0,Urban,Y
4420,Male,No,2,Not Graduate,No,22887,10191,139,120.0,1.0,Rural,Y
532,Female,No,2,Graduate,Yes,9994,20049,0,120.0,1.0,Rural,Y
3980,Female,No,3+,Graduate,No,27742,0,73,240.0,1.0,Rural,Y
1854,Female,No,0,Not Graduate,No,29328,3308,124,180.0,1.0,Rural,N
1936,Female,Yes,2,Graduate,No,18827,6088,177,180.0,0.0,Rural,N
3907,Female,No,1,Not Graduate,No,11559,3742,178,240.0,0.0,Urban,N
3388,Male,No,2,Graduate,No,31124,0,119,240.0,1.0,Rural,Y
3154,Male,Yes,3+,Not Graduate,No,16942,0,175,120.0,0.0,Semiurban,Y
3780,Female,No,3+,Graduate,No,12241,0,185,120.0,0.0,Semiurban,Y
2448,Female,No,3+,Not Graduate,Yes,22848,2102,136,360.0,1.0,Rural,Y
1076,Female,No,four,Graduate,Yes,28958,3358,174,180.0,1.0,Semiurban,Y
1866,Female,No,1,Graduate,No,41329,1900,219,240.0,0.0,Rural,Y
2689,Female,No,0,Not Graduate,No,46194,717,119,240.0,0.0,Semiurban,Y
2932,Female,Yes,1,Not Graduate,No,23145,0,95,360.0,1.0,Urban,N
1933,Female,No,3+,Graduate,Yes,33648,0,132,120.0,1.0,Semiurban,N
2768,Male,Yes,3+,Graduate,Yes,62874,0,162,180.0,1.0,Urban,Y
1672,Male,Yes,3+,Graduate,Yes,8073,0,139,240.0,,Urban,Y
2439,Male,N,2,Not Graduate,Yes,12342,3531,150,180.0,0.0,Semiurban,Y
2984,Female,Yes,four,Graduate,Yes,6322,1528,151,120.0,0.0,Rural,N
2110,Male,No,2,Not Graduate,Yes,10298,0,-50,180.0,1.0,Rural,N
2187,Female,N,3+,Graduate,No,25585,0,162,240.0,1.0,Urban,Y
1149,Male,Y,1,Not Graduate,No,18085,0,115,240.0,0.0,Urban,Y
787,Male,No,1,Graduate,Yes,8653,0,79,360.0,0.0,Urban,Y
1586,Female,Y,3+,Graduate,No,30501,0,158,120.0,1.0,Rural,Y
3167,Male,No,3+,Not Graduate,Yes,11946,0,107,180.0,0.0,Urban,Y
267,Male,No,3+,Not Graduate,Yes,24374,0,178,180.0,0.0,Semiurban,N
3764,Male,Yes,2,Not Graduate,No,17344,0,64,360.0,0.0,Urban,Y
4963,Male,No,3+,Not Graduate,Yes,8768,0,146,360.0,1.0,Urban,N
3737,Male,No,0,Not Graduate,Yes,20966,1084,9999,180.0,1.0,Urban,N
361,Male,Yes,1,Not Graduate,No,32954,0,114,360.0,1.0,Rural,N
1461,Male,No,2,Graduate,No,11980,1326,152,180.0,1.0,Urban,Y
3422,Female,No,3+,Not Graduate,No,21348,0,243,240.0,2.0,Semiurban,N
3681,Male,No,1,Not Graduate,Yes,21012,21086,182,120.0,0.0,Semiurban,Y
953,Male,No,3+,Not Graduate,Self,17338,0,237,240.0,,Rural,Y
2161,Female,Yes,2,Not Graduate,Yes,13114,1785,192,240.0,1.0,Semiurban,Y
4063,Male,No,3+,Graduate,Yes,18036,0,89,180.0,-1.0,Semiurban,Y
2736,Mle,No,2,Graduate,No,19434,4323,227,180.0,0.0,Semiurban,Y
3244,Male,Yes,1,Not Graduate,Yes,29276,0,126,180.0,1.0,Urban,Y
3373,Male,No,0,Graduate,No,39386,0,87,240.0,1.0,Urban,Y
2700,Female,Yes,1,Not Graduate,Yes,18826,5191,184,360.0,1.0,Semiurban,N
1575,Female,No,0,Not Graduate,Yes,17374,0,184,360.0,1.0,Rural,Y
4309,Male,No,1,Not Graduate,No,26195,0,197,180.0,1.0,Rural,N
1956,Male,No,3+,Graduate,No,35756,7532,98,360.0,1.0,Urban,Y
4528,Female,Yes,3+,Not Graduate,No,17367,1013,198,360.0,0.0,Semiurban,N
3338,Female,No,0,Not Graduate,Yes,52832,7801,169,360.0,1.0,Urban,Y
2177,Male,Yes,1,Graduate,Yes,17577,6850,252,180.0,0.0,Rural,Y
1314,Male,Yes,3+,Not Graduate,Yes,21881,0,223,180.0,1.0,Semiurban,N
4401,Male,Yes,2,Graduate,No,41411,6777,97,240.0,0.0,Rural,N
1332,Male,No,1,Not Graduate,Yes,13455,6524,115,240.0,1.0,Semiurban,Y
1843,Male,Yes,1,Not Graduate,Yes,46357,0,192,240.0,0.0,Semiurban,Y
2209,Female,No,2,Not Graduate,Yes,17249,1164,207,120.0,1.0,Rural,N
2980,Female,No,1,Graduate,Yes,22746,5252,141,240.0,0.0,Urban,Y
3437,Female,Yes,0,Graduate,Yes,15476,3051,163,240.0,0.0,Urban,N
4333,Male,Yes,1,Not Graduate,No,11813,4774,129,360.0,0.0,Urban,N
4240,Male,Yes,3+,Graduate,Yes,20099,6696,102,240.0,0.0,Urban,N
755,Female,Yes,0,Not Graduate,No,10855,0,35,240.0,0.0,Urban,Y
4107,Male,Yes,2,Not Graduate,Yes,18582,16268,185,180.0,0.0,Semiurban,Y
1379,Female,No,1,Graduate,No,12260,3731,165,240.0,1.0,Semiurban,N
4956,Male,Yes,1,Not Graduate,Self,8762,9161,102,240.0,0.0,Semiurban,Y
981,Female,Yes,0,Not Graduate,Yes,27198,0,177,180.0,0.0,Rural,N
2101,Male,No,2,Graduate,No,11928,2056,183,360.0,1.0,Urban,Y
287,Female,No,3+,Graduate,No,16483,2267,173,180.0,0.0,Semiurban,N
4557,Male,No,1,Not Graduate,Yes,14874,0,165,120.0,1.0,Rural,Y
3534,Female,Yes,3+,Not Graduate,No,13456,1370,81,180.0,1.0,Urban,Y
3089,Female,No,3+,Not Graduate,No,27242,0,155,240.0,1.0,Rural,Y
4581,Female,Yes,0,Graduate,Yes,31705,2221,135,180.0,0.0,Rural,N
3572,Male,Yes,2,Not Graduate,No,14319,7387,152,180.0,0.0,Urban,N
4349,Female,No,0,Graduate,No,33719,0,164,180.0,0.0,Rural,N
1155,Male,Yes,3+,Graduate,Yes,25441,0,108,360.0,1.0,Semiurban,Y
1080,Male,No,3+,Not Graduate,No,23612,0,0,360.0,1.0,Urban,N
3009,Male,No,3+,Graduate,Yes,15410,8792,179,240.0,0.0,Semiurban,N
1512,Female,Yes,2,Not Graduate,Yes,9609,0,221,120.0,1.0,Rural,Y
893,Mle,Yes,1,Not Graduate,No,9395,0,91,360.0,1.0,Semiurban,Y
136,Male,Yes,1,Not Graduate,No,13998,0,96,240.0,0.0,Rural,N
3262,Male,No,2,Not Graduate,No,20451,7761,1500,120.0,1.0,Urban,Y
4079,Male,Yes,0,Not Graduate,Self,34191,3312,174,120.0,1.0,Rural,Y
2192,Female,No,0,Graduate,Yes,8082,0,145,120.0,1.0,Rural,N
212,Male,No,2,Not Graduate,No,12601,0,180,360.0,-1.0,Rural,N
434,Male,Yes,2,Graduate,Yes,47577,7318,79,360.0,2.0,Rural,Y
3165,Male,Yes,1,Not Graduate,Yes,25013,0,150,180.0,0.0,,Y
275,Mle,No,0,Graduate,No,34409,1033,102,120.0,0.0,semi-urban,Y
3013,Male,Yes,2,Graduate,No,45012,1609,195,360.0,1.0,Semiurban,N
89,Male,Yes,3+,Not Graduate,No,20947,14703,208,180.0,1.0,Rural,Y
2799,Female,Yes,2,Graduate,No,25767,0,0,360.0,0.0,Rural,Y
2325,Male,No,3+,Graduate,Yes,19630,2765,241,999.0,0.0,Semiurban,Y
299,Female,Yes,2,Graduate,No,27184,0,93,120.0,1.0,Semiurban,Y
2546,Female,Yes,,Graduate,No,14863,13435,164,360.0,1.0,Urban,Y
568,Female,Yes,3+,Graduate,Yes,10932,10890,220,240.0,0.0,Rural,N
3917,Male,Yes,3+,Not Graduate,Yes,30987,0,156,240.0,1.0,Semiurban,Y
3675,Female,No,0,Not Graduate,No,26485,0,184,360.0,1.0,Rural,Y
4646,Male,Yes,2,Not Graduate,No,15718,560,152,240.0,0.0,Semiurban,Y
3777,Female,Yes,1,Graduate,Yes,37160,1044,139,360.0,1.0,Rural,N
3755,Male,No,1,Graduate,No,42668,0,255,120.0,1.0,Semiurban,N
4254,Female,Yes,1,Not Graduate,No,9293,0,151,120.0,1.0,Semiurban,N
316,Male,Yes,3+,Graduate,No,94100,4701,127,240.0,1.0,Rural,Y
4555,Female,Yes,3+,Graduate,Yes,19519,0,237,240.0,1.0,Semiurban,Y
2152,Male,Yes,1,Not Graduate,Self,15773,0,189,120.0,0.0,Semiurban,Y
3663,Female,Yes,3+,Not Graduate,No,21298,3370,126,240.0,1.0,Rural,Y
3289,Fmale,Yes,3+,Graduate,No,21079,13803,138,360.0,-1.0,Urban,Y
3118,Male,No,0,Not Graduate,No,31997,0,127,360.0,1.0,Semiurban,Y
523,Male,No,2,Graduate,No,39931,0,151,360.0,0.0,Semiurban,Y
2021,Male,Yes,1,Graduate,No,19450,5202,122,240.0,0.0,Urban,Y
4422,Female,No,2,Not Graduate,No,47181,1265,128,240.0,1.0,Semiurban,Y
2975,Male,Yes,2,Not Graduate,Self,41461,11409,267,,0.0,Urban,Y
1276,Female,No,2,Graduate,No,27847,0,123,180.0,1.0,Rural,Y
3182,Male,No,2,Graduate,Yes,34833,1595,189,999.0,1.0,Urban,Y
2414,Female,No,0,Not Graduate,Yes,24394,2330,194,240.0,1.0,Metro,N
2753,Female,Yes,1,Not Graduate,,12837,1928,132,240.0,0.0,Semiurban,Y
529,Male,No,3+,Graduate,No,30467,9634,246,999.0,1.0,Rural,N
4922,Female,Yes,0,Not Graduate,Yes,24255,0,218,180.0,0.0,Semiurban,Y
309,Male,Yes,3+,Not Graduate,No,37957,1259,146,120.0,1.0,Semiurban,N
1506,Female,Yes,0,Graduate,Yes,12596,4183,184,360.0,1.0,Urban,Y
3599,Male,No,3+,Not Graduate,No,29690,3402,149,240.0,1.0,Rural,N
2497,Male,No,1,Graduate,No,21947,3762,205,360.0,0.0,Rural,Y
1375,Female,Yes,1,Graduate,No,15954,0,189,240.0,1.0,Urban,N
2620,Female,No,1,Graduate,Yes,10548,0,211,360.0,1.0,Semiurban,N
1135,Female,Yes,2,Graduate,Yes,43687,2056,143,,1.0,Rural,N
1204,Male,Yes,1,Graduate,Yes,37151,0,85,240.0,1.0,Urban,N
3682,Male,No,3+,Not Graduate,No,34726,0,139,360.0,0.0,Semiurban,Y
3221,Female,Yes,,Graduate,No,16598,0,131,360.0,0.0,Semiurban,Y
1319,Male,Yes,3+,Graduate,No,15842,3775,119,120.0,1.0,,N
2648,Male,No,3+,Grad,Yes,21941,0,148,240.0,1.0,Urban,Y
2333,Female,No,1,Graduate,Yes,44014,4413,83,180.0,0.0,Urban,N
3381,Female,Yes,1,Not Graduate,No,27304,19254,177,240.0,0.0,Semiurban,Y
834,Male,No,0,Not Graduate,Yes,9025,0,187,240.0,-1.0,Rural,N
2990,Female,No,1,Not Graduate,Yes,16949,0,74,240.0,1.0,Semiurban,Y
2111,Male,No,2,Graduate,Yes,7432,0,88,240.0,1.0,Rural,Y
1683,Male,Yes,0,Not Graduate,Yes,15962,0,75,360.0,0.0,Rural,N
3035,Male,Yes,1,Not Graduate,Yes,13646,1409,118,120.0,0.0,Rural,N
2288,Female,Yes,0,Graduate,No,71144,0,128,180.0,0.0,Urban,Y
2381,Female,No,1,Not Graduate,Yes,9734,0,113,120.0,0.0,Rural,N
4788,Fmale,No,0,Graduate,Yes,24148,3231,40,360.0,0.0,Urban,N
2005,Male,Yes,2,Graduate,No,30728,0,119,180.0,0.0,Urban,N
4449,Male,No,1,Graduate,No,6457,2481,195,360.0,0.0,Metro,N
4137,Male,No,2,Graduate,No,39758,0,107,240.0,0.0,Semiurban,N
2617,Female,Yes,2,Not Graduate,No,35127,0,144,240.0,1.0,Urban,Y
1167,Female,No,3+,Not Graduate,No,48870,0,108,240.0,1.0,Urban,Y
630,Female,No,3+,Not Graduate,Yes,80159,0,162,999.0,0.0,Semiurban,N
3472,,No,3+,Not Graduate,No,19068,0,132,,0.0,Urban,Y
4301,Female,Yes,1,Not Graduate,No,9675,4045,177,120.0,0.0,Semiurban,N
4563,Female,No,1,Graduate,No,26997,1501,149,240.0,1.0,Rural,N
728,Male,No,0,Not Graduate,No,21664,1381,110,360.0,0.0,Rural,N
355,Male,No,3+,Graduate,Yes,32603,793,0,360.0,1.0,Semiurban,N
2141,Male,No,,Graduate,No,6687,0,104,360.0,0.0,Semiurban,N
2872,Female,No,1,Graduate,No,39863,12541,51,120.0,0.0,,Y
1862,Male,Yes,1,Graduate,Yes,13836,3682,0,180.0,0.0,Rural,Y
1223,Male,No,0,Graduate,Yes,42571,0,132,180.0,1.0,Urban,Y
4947,Female,Yes,3+,Not Graduate,Yes,29163,0,135,240.0,1.0,Rural,Y
4353,Male,No,0,Graduate,,13574,0,182,180.0,0.0,Semiurban,Y
2509,Female,No,3+,Graduate,Yes,30720,7024,183,180.0,1.0,Rural,N
848,Female,Yes,0,Graduate,Yes,29685,0,82,240.0,1.0,Semiurban,Y
160,Female,Yes,2,Not Graduate,Yes,15142,936,62,180.0,0.0,Semiurban,Y
2788,Male,No,0,Graduate,Yes,27311,0,221,120.0,0.0,Rural,Y
1983,Male,Yes,2,Not Graduate,No,27231,2590,90,240.0,0.0,Rural,Y
4357,Male,No,2,Graduate,Yes,20878,0,147,240.0,1.0,Rural,Y
2104,Male,Yes,1,Graduate,No,10769,0,174,180.0,0.0,Rural,Y
4021,,Y,1,Not Graduate,Yes,26310,13141,127,120.0,1.0,Urban,Y
372,Female,Yes,0,Graduate,Yes,8666,0,111,120.0,0.0,Rural,Y
3483,Male,Yes,1,Not Graduate,Yes,19367,0,118,360.0,0.0,Urban,N
2971,Male,No,3+,Not Graduate,No,72613,0,143,240.0,0.0,Rural,Y
2132,Female,Yes,3+,Graduate,No,34420,0,170,180.0,0.0,Urban,Y
3419,Male,Yes,2,Graduate,No,15489,9300,138,180.0,1.0,Rural,Y
3425,Female,Yes,0,Graduate,Yes,14092,6014,214,240.0,0.0,Urban,Y
1539,Male,Yes,1,Graduate,No,16413,0,172,180.0,0.0,Urban,Y
3555,Male,No,,Not Graduate,No,11824,1965,197,120.0,0.0,,N
4938,Male,Yes,1,Not Graduate,Yes,29913,0,1500,240.0,1.0,Urban,N
2476,Male,No,3+,Graduate,No,20295,2576,137,120.0,1.0,Rural,Y
2338,Male,No,1,Graduate,No,42603,2781,136,240.0,0.0,Semiurban,N
2745,Male,No,0,Graduate,No,22309,3416,190,360.0,0.0,Semiurban,Y
1554,Female,No,0,Not Graduate,Yes,27625,5415,-50,180.0,0.0,Rural,Y
240,Female,Yes,3+,Not Graduate,No,10987,3339,123,120.0,1.0,Semiurban,Y
1430,Male,No,0,Graduate,Self,13845,0,169,360.0,0.0,Semiurban,N
1979,Female,No,3+,Not Graduate,No,19370,0,60,240.0,,Urban,Y
3246,Male,No,1,Not Graduate,Yes,7336,0,81,120.0,0.0,Urban,N
2818,Female,No,2,Graduate,Yes,13825,1789,127,240.0,1.0,Urban,Y
3672,Female,N,1,Not Graduate,No,16507,4623,246,180.0,1.0,Urban,N
2450,Female,Yes,3+,Not Graduate,No,19296,0,97,180.0,-1.0,Urban,Y
4308,Male,No,3+,Graduate,No,41350,0,158,120.0,1.0,Semiurban,Y
4915,Female,No,3+,Not Graduate,Yes,19543,0,137,360.0,1.0,Rural,N
2203,Male,Y,1,Graduate,No,36873,6703,75,360.0,0.0,Urban,Y
619,Female,Yes,0,Not Graduate,No,18905,0,187,240.0,0.0,Semiurban,N
2382,Female,Yes,2,Graduate,Yes,9029,0,112,120.0,0.0,Urban,Y
1091,Male,Y,0,Not Graduate,Yes,22301,502,103,120.0,1.0,Semiurban,Y
296,Male,No,0,Graduate,Yes,13225,4463,189,120.0,0.0,Urban,Y
431,Male,Yes,2,Not Graduate,No,34081,924,201,360.0,1.0,Urban,N
280,Female,N,,Not Graduate,No,7105,2540,149,360.0,-1.0,Urban,Y
3525,Female,Yes,2,Not Graduate,Yes,17256,0,142,360.0,1.0,Rural,Y
2630,Male,Yes,2,Not Graduate,No,23254,0,213,120.0,0.0,Semiurban,Y
2767,Male,Yes,3+,Graduate,Yes,29382,2857,199,240.0,0.0,Urban,Y
3896,Female,Yes,2,Graduate,Yes,30102,11164,120,360.0,0.0,Rural,N
1657,Female,No,0,Not Graduate,Yes,81830,16826,165,240.0,0.0,Rural,Y
970,Female,No,2,Not Graduate,Yes,29048,0,173,240.0,0.0,Semiurban,Y
1844,Male,No,1,Graduate,Yes,31613,11257,59,360.0,1.0,Semiurban,Y
3025,Female,Yes,2,Graduate,Yes,21016,0,151,360.0,0.0,Urban,N
3152,Female,Yes,3+,Not Graduate,No,19159,1081,181,360.0,1.0,Urban,Y
3387,Female,Yes,3+,Grad,No,18868,3903,79,120.0,0.0,Semiurban,Y
4547,Female,Yes,2,Graduate,No,8854,1150,87,240.0,1.0,Rural,Y
1212,Male,Yes,1,Not Graduate,Yes,9246,0,112,180.0,0.0,Urban,Y
4391,Female,No,1,Graduate,No,11040,0,54,360.0,-1.0,Urban,Y
1429,Female,No,3+,Not Graduate,No,16994,0,153,240.0,1.0,Semiurban,Y
4717,Male,No,1,Not Graduate,Yes,15848,8741,158,180.0,0.0,Semiurban,Y
427,Male,No,2,Graduate,Yes,29894,2831,149,180.0,0.0,Semiurban,Y
4095,Male,No,0,Not Graduate,No,47638,10433,52,360.0,0.0,Rural,N
1924,Male,Yes,3+,Graduate,Yes,42706,0,186,120.0,1.0,Urban,N
3396,Male,No,0,Graduate,No,35178,0,207,240.0,1.0,Urban,Y
4816,Female,Yes,1,Graduate,Yes,13985,0,210,360.0,0.0,Urban,Y
405,Female,No,2,Not Graduate,Yes,19268,1523,125,120.0,0.0,Urban,N
492,Mle,Yes,0,Not Graduate,No,25556,0,132,180.0,1.0,Rural,Y
4672,Male,Yes,2,Not Graduate,No,15583,0,131,120.0,1.0,Rural,N
3495,Male,Yes,1,Not Graduate,No,20057,0,124,180.0,1.0,Rural,Y
825,Female,No,1,Graduate,No,34819,0,126,999.0,0.0,Rural,N
2543,Male,No,0,Graduate,No,8134,1383,136,360.0,0.0,Urban,N
3674,Male,No,1,Graduate,Yes,10144,1185,154,120.0,0.0,Rural,N
2791,Male,No,3+,Not Graduate,Yes,40437,0,95,240.0,1.0,Urban,N
4227,Female,Yes,1,Not Graduate,Yes,39615,0,105,360.0,1.0,Rural,Y
3516,Male,No,3+,Not Graduate,,34781,9753,210,180.0,1.0,Semiurban,Y
4462,Female,No,2,Not Graduate,Yes,29045,3667,154,180.0,2.0,,Y
4948,Female,Yes,3+,Not Graduate,No,18945,0,135,120.0,0.0,Rural,Y
1789,Male,Yes,2,Graduate,,16449,1992,174,240.0,1.0,Rural,Y
2188,Male,Yes,0,Graduate,Yes,9946,0,7,999.0,1.0,Urban,Y
2146,Male,No,1,Not Graduate,Yes,25216,0,133,360.0,0.0,Rural,Y
3247,Female,No,2,Not Graduate,No,29999,0,228,240.0,0.0,Semiurban,N
1842,Female,No,0,Not Graduate,No,35163,6929,137,240.0,1.0,,Y
1210,Male,No,2,Graduate,No,23931,0,81,240.0,0.0,Semiurban,N
975,Female,Yes,2,Graduate,No,22522,0,152,120.0,1.0,Rural,Y
475,Male,No,2,Not Graduate,Yes,45712,3887,0,360.0,1.0,semi-urban,N
3312,Male,No,2,Not Graduate,No,17408,0,131,360.0,1.0,Rural,Y
216,Female,Yes,1,Graduate,Yes,64743,964,122,180.0,2.0,Rural,N
657,Male,Yes,2,Graduate,No,14903,0,143,,0.0,Urban,N
3236,Female,No,,Graduate,No,14508,2072,137,360.0,1.0,Semiurban,Y
2520,Male,No,1,Graduate,No,49382,1333,156,120.0,1.0,Semiurban,Y
1584,Female,No,2,Not Graduate,No,16566,3680,-50,120.0,1.0,Semiurban,Y
4486,Male,Y,0,Graduate,No,20375,1502,168,,0.0,Semiurban,N
1131,Female,Yes,2,Not Graduate,No,22684,0,165,240.0,1.0,Urban,Y
3039,Male,No,2,Graduate,No,12552,3707,61,240.0,0.0,Urban,Y
2064,Female,Yes,1,Not Graduate,No,14642,2028,225,360.0,0.0,Rural,Y
132,Female,No,0,Graduate,No,36779,1424,171,240.0,1.0,Metro,Y
3567,Male,Yes,0,Not Graduate,,15928,6433,274,240.0,0.0,Urban,N
1342,Female,Yes,2,Graduate,No,27316,0,128,240.0,2.0,Semiurban,N
2185,Male,Yes,3+,Not Graduate,No,29605,0,117,180.0,0.0,Urban,Y
4383,Mle,Yes,1,Not Graduate,Yes,28896,2551,118,360.0,0.0,,Y
595,Female,Yes,1,Graduate,No,17389,3993,119,360.0,0.0,Rural,N
4635,Male,Yes,1,Not Graduate,No,23154,0,104,360.0,1.0,Urban,N
811,Male,Yes,3+,Not Graduate,No,11007,0,139,360.0,1.0,Semiurban,Y
248,Female,No,2,Not Graduate,No,23236,0,56,240.0,0.0,Semiurban,N
30,Female,No,2,Not Graduate,Yes,13220,0,163,120.0,1.0,Semiurban,Y
1120,Male,Yes,3+,Graduate,Yes,38591,0,221,360.0,1.0,Rural,Y
3364,Female,No,1,Graduate,Yes,7219,5326,218,999.0,1.0,Urban,Y
2793,Female,Yes,2,Graduate,Yes,48422,1159,121,360.0,1.0,,Y
4380,Female,Yes,3+,Graduate,No,98077,3832,182,180.0,1.0,Urban,Y
1975,Male,No,2,Not Graduate,Yes,11069,0,134,240.0,1.0,Semiurban,Y
634,Female,Yes,1,Not Graduate,Yes,32810,0,61,180.0,0.0,Rural,N
47,Male,Yes,1,Not Graduate,Yes,18967,15181,195,120.0,1.0,Semiurban,Y
4570,Female,Y,2,Not Graduate,Self,23656,13689,123,120.0,0.0,Semiurban,N
4393,Female,No,0,Not Graduate,No,36955,3058,233,240.0,1.0,Semiurban,Y
869,Male,Yes,3+,Graduate,Yes,44184,2528,25,240.0,1.0,Urban,Y
1321,Female,Yes,3+,Graduate,No,12623,1493,103,180.0,,Semiurban,N
4500,Male,Yes,four,Graduate,No,34805,0,97,240.0,1.0,Rural,Y
1544,Male,No,0,Not Graduate,No,53118,0,74,120.0,0.0,Rural,N
4130,Female,Yes,2,Graduate,No,25995,4948,115,240.0,0.0,Rural,N
3560,Female,No,0,Not Graduate,Yes,20558,3768,133,180.0,0.0,Rural,N
2504,Male,Yes,2,Graduate,Yes,20845,0,134,360.0,0.0,Urban,N
3568,Male,No,0,Graduate,Yes,11606,0,71,120.0,0.0,Urban,N
3059,Mle,No,1,Graduate,No,17064,0,120,360.0,1.0,Urban,Y
861,Female,Yes,0,Not Graduate,Yes,49461,0,181,120.0,0.0,Rural,N
4106,Male,Yes,3+,Graduate,Yes,24374,0,177,999.0,0.0,Rural,Y
2139,Female,Yes,3+,Not Graduate,No,19325,0,207,120.0,1.0,Rural,Y
1985,Male,Yes,2,Graduate,No,17656,1837,296,120.0,0.0,Urban,Y
2311,Male,No,1,Graduate,No,11232,8360,187,360.0,0.0,Rural,Y
2760,Female,Yes,3+,Graduate,Yes,30578,0,128,120.0,0.0,Rural,Y
2532,Female,Yes,0,Not Graduate,No,27314,15778,0,120.0,0.0,Semiurban,N
849,Male,No,1,Graduate,Yes,26691,1460,119,180.0,0.0,Semiurban,N
1244,Male,No,0,Not Graduate,No,44081,0,115,240.0,1.0,Urban,Y
4175,Male,No,0,Graduate,Yes,5136,1534,226,240.0,1.0,Urban,N
3046,Male,Yes,2,Not Graduate,No,20151,0,1500,360.0,0.0,Urban,N
1181,Male,No,0,Graduate,No,17701,0,119,360.0,1.0,Rural,Y
3461,Male,No,1,Not Graduate,No,34481,4048,98,120.0,1.0,Urban,Y
2372,Male,No,2,Graduate,Yes,9598,0,189,120.0,1.0,Urban,Y
3,Female,Yes,2,Graduate,No,27567,0,172,120.0,0.0,Rural,N
4965,Female,Yes,2,Graduate,No,7649,0,103,180.0,1.0,Semiurban,Y
1756,Female,Yes,2,Not Graduate,No,20278,14874,171,,1.0,Semiurban,Y
4012,Female,Yes,0,Not Graduate,No,15629,5944,239,240.0,0.0,Semiurban,N
1049,Fmale,Yes,1,Graduate,No,28981,0,147,360.0,0.0,Semiurban,Y
1419,Female,No,0,Graduate,Yes,10812,1025,260,360.0,0.0,Urban,N
4821,Female,Yes,3+,Graduate,Yes,34441,0,138,180.0,0.0,Semiurban,Y
863,Male,No,1,Not Graduate,No,39843,0,140,120.0,0.0,Semiurban,Y
3864,Male,Yes,1,Not Graduate,Yes,10633,10046,140,180.0,1.0,Rural,N
3587,,Yes,3+,Not Graduate,Yes,20980,6897,143,240.0,1.0,Rural,Y
2552,Female,Yes,0,Not Graduate,Self,23982,0,142,240.0,1.0,Semiurban,N
2331,Female,Yes,3+,Grad,Yes,16068,2728,169,240.0,1.0,Semiurban,Y
2432,Male,No,1,Graduate,No,27198,2729,165,240.0,0.0,Metro,N
3798,Female,Yes,1,Graduate,,31701,0,119,120.0,1.0,Urban,N
311,Male,No,3+,Not Graduate,Yes,8616,949,138,180.0,1.0,Urban,N
1619,Male,Yes,3+,Graduate,No,68356,6215,204,120.0,1.0,Urban,Y
1093,Female,No,1,Not Graduate,Yes,13138,10442,54,120.0,1.0,Urban,Y
1941,Male,Yes,2,Graduate,Yes,28141,0,134,240.0,1.0,Semiurban,Y
3826,Female,No,1,Not Graduate,No,23439,2997,123,360.0,0.0,Urban,N
1230,Female,No,1,Not Graduate,No,11122,701,197,180.0,0.0,Rural,Y
4819,Female,Yes,0,Graduate,Yes,42592,0,116,240.0,0.0,Rural,Y
1734,Female,No,3+,Grad,No,27272,0,149,360.0,0.0,Rural,Y
3112,Female,No,3+,Graduate,No,8574,941,254,360.0,0.0,Rural,Y
3751,Female,Yes,1,Not Graduate,Yes,17505,1908,144,240.0,1.0,Urban,Y
3064,Male,No,2,Graduate,No,33612,1607,158,120.0,0.0,Semiurban,Y
2623,Male,No,3+,Not Graduate,Yes,39447,934,55,120.0,1.0,Rural,Y
1394,Male,Yes,1,Not Graduate,Yes,11970,0,190,360.0,1.0,Urban,Y
2835,Mle,Yes,1,Not Graduate,No,32461,0,191,360.0,0.0,Urban,N
2406,Female,Yes,1,Graduate,Yes,49386,0,123,240.0,0.0,Semiurban,Y
3010,Female,No,2,Graduate,Yes,28909,0,105,360.0,2.0,Semiurban,Y
4123,Female,No,3+,Not Graduate,Yes,14078,3052,152,120.0,0.0,Rural,Y
763,Female,Yes,3+,Not Graduate,Yes,9154,0,219,180.0,0.0,Urban,Y
3891,Male,No,3+,Graduate,No,17009,0,160,360.0,1.0,Urban,Y
4482,Female,Yes,1,Graduate,Yes,31502,3875,183,240.0,0.0,Rural,N
967,Female,Yes,2,Not Graduate,No,15445,3321,127,120.0,1.0,Rural,Y
3315,Female,Yes,1,Graduate,Yes,24936,0,191,240.0,0.0,Semiurban,Y
3442,Male,No,2,Graduate,Yes,17550,0,148,360.0,1.0,Rural,Y
683,Female,Yes,3+,Not Graduate,No,18542,0,216,240.0,1.0,Rural,N
2547,Fmale,Yes,3+,Not Graduate,,30917,0,214,360.0,1.0,Rural,Y
992,Male,Yes,four,Graduate,No,12063,0,214,360.0,0.0,Rural,Y
915,Female,Yes,2,Not Graduate,Yes,54698,5109,128,180.0,1.0,,Y
4237,Female,Yes,1,Graduate,Yes,36346,6633,218,240.0,1.0,Semiurban,Y
4273,Male,Yes,2,Not Graduate,Yes,18997,0,177,360.0,0.0,Semiurban,N
186,Male,Yes,2,Graduate,No,29692,0,206,180.0,1.0,Rural,Y
923,Female,Yes,1,Not Graduate,No,13497,2316,215,120.0,1.0,Rural,Y
4460,Male,No,2,Graduate,Self,27147,2643,167,360.0,1.0,Rural,N
4171,Male,No,3+,Graduate,No,41294,0,78,360.0,0.0,Rural,Y
